%Reference (Lon,Lat): -178.03912286128747,51.89182066981587, Dimensions: 584,1046, Extent: -178.23947255962042,-177.9490126888034,51.771210869054066,51.93343579690399
-178.212 51.888 -164.401077 39.463284 -0.050101 0.000794624 161 164 97 101  
-178.211 51.889 -164.401062 39.460377 -0.040436 0.000609584 159 161 101 105  
-178.211 51.888 -164.401077 39.460831 -0.043309 0.000752263 161 164 101 105  
-178.21 51.89 -164.401062 39.456718 -0.031623 0.000535538 155 157 105 109  
-178.21 51.89 -164.401062 39.457405 -0.033743 0.001199045 157 159 105 109  
-178.209 51.89 -164.401062 39.453926 -0.042628 0.000372311 155 157 109 113  
-178.209 51.89 -164.401062 39.454189 -0.040551 0.000627872 157 159 109 113  
-178.21 51.889 -164.401062 39.457634 -0.031081 0.001105969 159 161 105 109  
-178.21 51.888 -164.401077 39.45842 -0.037212 0.001315271 161 164 105 109  
-178.209 51.889 -164.401062 39.455078 -0.028635 0.000509783 159 161 109 113  
-178.209 51.888 -164.401077 39.455433 -0.039084 0.000294868 161 164 109 113  
-178.207 51.893 -164.401062 39.446552 -0.036023 0.000333304 146 150 113 121  
-178.207 51.891 -164.401062 39.447678 -0.034921 0.000201015 150 155 113 121  
-178.205 51.893 -164.401047 39.438835 -0.032088 0.000191741 146 150 121 130  
-178.205 51.891 -164.401047 39.439747 -0.034484 0.000115293 150 155 121 130  
-178.207 51.89 -164.401062 39.448841 -0.040736 0.000163698 155 159 113 121  
-178.207 51.889 -164.401062 39.450348 -0.048014 8.7349e-05 159 164 113 121  
-178.205 51.89 -164.401047 39.441101 -0.037978 7.822e-05 155 159 121 130  
-178.205 51.889 -164.401047 39.442959 -0.043949 8.7777e-05 159 164 121 130  
-178.212 51.888 -164.401062 39.463951 -0.051167 0.001216242 164 166 97 101  
-178.212 51.887 -164.401062 39.464363 -0.047943 0.000837598 166 168 97 101  
-178.211 51.888 -164.401062 39.461418 -0.045237 0.001059939 164 166 101 105  
-178.211 51.887 -164.401062 39.462059 -0.053326 0.001757511 166 168 101 105  
